@relation 'gesture-weka.filters.unsupervised.attribute.Remove-R31_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,7-11,12-26,27-30,357'

@attribute ratio numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingerDirection_f1_x numeric
@attribute fingerDirection_f1_y numeric
@attribute fingerDirection_f1_z numeric
@attribute fingerDirection_f2_x numeric
@attribute fingerDirection_f2_y numeric
@attribute fingerDirection_f2_z numeric
@attribute fingerDirection_f3_x numeric
@attribute fingerDirection_f3_y numeric
@attribute fingerDirection_f3_z numeric
@attribute fingerDirection_f4_x numeric
@attribute fingerDirection_f4_y numeric
@attribute fingerDirection_f4_z numeric
@attribute fingerDirection_f5_x numeric
@attribute fingerDirection_f5_y numeric
@attribute fingerDirection_f5_z numeric
@attribute fingerAngle_1 numeric
@attribute fingerAngle_2 numeric
@attribute fingerAngle_3 numeric
@attribute fingerAngle_4 numeric
@attribute class {G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24}

@data
0.054053,0.635485,0.97648,1.031016,0.629626,0.526485,-0.848192,-0.245562,-0.469329,-0.981941,-0.182967,-0.048104,-0.988179,-0.138226,0.066302,-0.086484,-0.06934,0.993837,-0.277975,0.186237,0.942362,0.172953,0,0,0,G08
0.051795,0.641449,0.977572,1.030727,0.636063,0.527904,-0.850731,-0.250473,-0.462082,-0.980237,-0.194482,-0.03622,-0.98431,-0.157687,0.079178,-0.098515,-0.063252,0.993123,-0.279884,0.198877,0.939209,0.18195,0,0,0,G08
0.058884,0.652976,0.975578,1.03067,0.629936,0.528627,-0.835524,-0.304317,-0.457483,-0.979251,-0.201805,-0.018519,-0.987822,-0.134742,0.077795,-0.106301,-0.027286,0.993959,-0.286027,0.205729,0.935876,0.157936,0,0,0,G08
0.055632,0.654212,0.976403,1.030721,0.630058,0.532929,-0.834858,-0.322515,-0.44609,-0.980178,-0.197157,-0.019513,-0.987019,-0.140339,0.078097,-0.109397,-0.001754,0.993997,-0.285693,0.204226,0.936307,0.168614,0,0,0,G08
0.063101,0.650885,0.975934,1.029481,0.599367,0.502931,-0.810971,-0.366602,-0.455992,-0.978404,-0.206569,-0.0074,-0.986405,-0.12866,0.102236,-0.029979,-0.03685,0.998871,-0.210348,0.19611,0.957755,0.147062,0,0,0,G08
0.072897,0.650297,0.976855,1.026987,0.610373,0.513591,-0.821368,-0.364938,-0.438378,-0.974651,-0.22369,-0.004354,-0.988357,-0.119077,0.094721,-0.077809,0.012487,0.99689,-0.277851,0.23151,0.93231,0.123904,0,0,0,G08
1,0.687133,0.67828,0.514305,0.460063,1,-0.024946,0.453388,-0.890964,0.108632,-0.947185,-0.301728,-0.001907,-0.999045,-0.043655,-0.18065,-0.98348,-0.011507,-0.011507,0.593306,-0.804895,0,0,0,0,G09
1,0.631799,0.64934,0.720587,0.653842,1,-0.357497,0.416313,-0.83599,0.163825,-0.986388,-0.014149,-0.068159,-0.99514,-0.07107,-0.162869,-0.986294,-0.026407,0.015712,0.571753,-0.820275,0,0,0,0,G09
1,0.522939,0.665413,0.705104,0.646102,1,-0.212723,0.332393,-0.918838,0.222428,-0.974577,-0.026929,0.02142,-0.999311,0.030318,-0.090254,-0.994501,0.053123,0.00318,0.535251,-0.844687,0,0,0,0,G09
1,0.510732,0.66936,0.697577,0.641122,1,-0.205959,0.342111,-0.91681,0.232109,-0.972269,-0.02862,0.041316,-0.997532,0.056767,-0.091471,-0.993178,0.072325,-0.008145,0.514651,-0.857361,0,0,0,0,G09
1,0.506713,0.672324,0.69212,0.638249,1,-0.181336,0.345579,-0.920702,0.220798,-0.97477,-0.03273,0.058069,-0.996234,0.064382,-0.086214,-0.993509,0.074208,-0.016152,0.499278,-0.866291,0,0,0,0,G09
1,0.51675,0.671192,0.679338,0.629181,1,-0.130936,0.315319,-0.939909,0.238171,-0.97104,-0.018853,0.099868,-0.989236,0.106954,-0.043897,-0.991318,0.12394,-0.012862,0.49113,-0.870991,0,0,0,0,G09
1,0.517748,0.67097,0.678211,0.628114,1,-0.128684,0.313047,-0.940979,0.23848,-0.97099,-0.017494,0.101719,-0.988643,0.110627,-0.042416,-0.990815,0.128399,-0.012393,0.490415,-0.871401,0,0,0,0,G09
1,0.64569,0.679271,0.661306,0.618796,1,0.033037,0.389999,-0.920222,0.126263,-0.963604,-0.235639,0.001967,-0.997665,-0.068275,-0.190632,-0.977575,-0.089481,-0.018684,0.535401,-0.844391,0,0,0,0,G09
1,0.537623,0.660986,0.668813,0.6209,1,-0.024647,0.396936,-0.917515,0.242233,-0.958749,-0.148738,0.090372,-0.995868,-0.008955,-0.049352,-0.99868,-0.014223,0.050323,0.598339,-0.799661,0,0,0,0,G09
1,0.622014,0.680973,0.70313,0.654515,1,0.030111,0.384357,-0.922694,0.158202,-0.96791,-0.195252,-0.0118,-0.995377,-0.095322,-0.173349,-0.97782,-0.117553,-0.023066,0.555979,-0.830876,0,0,0,0,G09
0.011644,0.787639,1.288506,1.377687,0.735335,0.590611,-0.119898,0.399957,-0.908658,-0.050822,0.89906,-0.434865,0.233066,0.868694,-0.437094,-0.198124,-0.973411,0.114969,-0.43013,-0.900396,0.065384,1.086022,0.427748,0,0,G10
0.012379,0.727433,1.293174,1.362843,0.678884,0.569631,-0.143482,0.446477,-0.883216,-0.094168,0.887032,-0.452003,0.259703,0.815015,-0.517982,-0.256227,-0.923569,0.285252,-0.5236,-0.838312,0.151907,0.991195,0.486509,0,0,G10
0.012621,0.724668,1.28225,1.352001,0.684349,0.565943,-0.122307,0.471843,-0.873158,-0.086344,0.866173,-0.492229,0.254474,0.794594,-0.551238,-0.256721,-0.939037,0.228699,-0.53435,-0.838094,0.109854,0.962209,0.476642,0,0,G10
0.011881,0.76165,1.290256,1.374902,0.691444,0.567322,-0.138548,0.422557,-0.895684,-0.071469,0.903714,-0.42213,0.24273,0.869861,-0.429446,-0.193215,-0.958209,0.210959,-0.396054,-0.901139,0.176323,1.042757,0.451437,0,0,G10
0.011619,0.78404,1.297912,1.381942,0.683469,0.56372,-0.123919,0.413088,-0.902221,-0.070922,0.912639,-0.402568,0.248295,0.882891,-0.398564,-0.193004,-0.959632,0.204588,-0.389264,-0.905303,0.169999,1.083162,0.455286,0,0,G10
0.011521,0.791261,1.306895,1.383902,0.699048,0.577042,-0.11219,0.401721,-0.908864,-0.094665,0.913062,-0.396682,0.255626,0.882503,-0.39477,-0.219797,-0.95332,0.207053,-0.395241,-0.902458,0.17133,1.094485,0.477622,0,0,G10
0.011517,0.795982,1.305791,1.391189,0.695574,0.571982,-0.101876,0.401255,-0.910283,-0.061473,0.931267,-0.359114,0.261767,0.889066,-0.375553,-0.225572,-0.948766,0.221271,-0.408184,-0.894062,0.184496,1.126754,0.457624,0,0,G10
0.022243,0.624369,0.985043,1.05777,0.54035,0.436012,-0.002681,0.273688,-0.961815,-0.024009,0.886376,-0.462343,0.235641,0.857019,-0.458249,-0.196079,-0.954197,0.225967,-0.43801,-0.884543,0.160407,0.410454,0,0,0,G10
0.011534,0.795416,1.298488,1.389804,0.729605,0.584901,-0.111528,0.381005,-0.917822,-0.04388,0.915999,-0.398774,0.249594,0.88024,-0.403585,-0.20874,-0.963272,0.168923,-0.448833,-0.887034,0.10826,1.122401,0.435919,0,0,G10
0.011641,0.78787,1.289186,1.378157,0.732494,0.587934,-0.120809,0.397134,-0.909774,-0.053507,0.899309,-0.434027,0.232722,0.868488,-0.437685,-0.196788,-0.972413,0.125252,-0.430771,-0.89927,0.075833,1.087505,0.429396,0,0,G10
0.010132,1.174496,1.258666,0.464056,0.448582,0.387908,-0.772916,0.631897,-0.057502,-0.091102,0.762255,-0.640834,-0.075762,-0.991065,0.109775,-0.224965,-0.966746,0.121625,-0.542293,-0.830929,0.1244,1.21268,0,0,0,G11
0.010316,1.161042,1.260228,0.468175,0.447652,0.384004,-0.763201,0.639066,-0.095493,-0.086315,0.759367,-0.644912,-0.070387,-0.992702,0.09792,-0.221494,-0.96856,0.113277,-0.560894,-0.817932,0.128,1.198746,0,0,0,G11
0.010029,1.183929,1.267177,0.503218,0.477259,0.39417,-0.804576,0.583867,-0.108429,-0.092841,0.802206,-0.589784,-0.039203,-0.994091,0.101228,-0.188059,-0.972826,0.135069,-0.525923,-0.83659,0.153368,1.233641,0,0,0,G11
0.01027,1.166461,1.260349,0.467187,0.448912,0.384788,-0.762354,0.642725,-0.075638,-0.078239,0.753933,-0.652276,-0.070515,-0.99231,0.101725,-0.219978,-0.967546,0.124354,-0.549699,-0.82441,0.134833,1.205304,0,0,0,G11
0.010126,1.176164,1.26003,0.487299,0.464952,0.391625,-0.78693,0.607387,-0.10873,-0.091461,0.77245,-0.628455,-0.067769,-0.993054,0.09618,-0.207413,-0.968475,0.13797,-0.535658,-0.829511,0.15806,1.216263,0,0,0,G11
0.010168,1.17363,1.263958,0.481632,0.462393,0.394293,-0.783096,0.612913,-0.105347,-0.086304,0.777861,-0.622482,-0.060645,-0.992608,0.105124,-0.20563,-0.970275,0.127606,-0.529119,-0.835695,0.147127,1.21804,0,0,0,G11
0.010175,1.172793,1.264257,0.478084,0.460198,0.393071,-0.782697,0.613259,-0.106292,-0.08582,0.780666,-0.619028,-0.060115,-0.991691,0.113729,-0.20394,-0.969225,0.137883,-0.528491,-0.835143,0.152426,1.217429,0,0,0,G11
0.010229,1.167453,1.254182,0.476719,0.453911,0.391175,-0.769535,0.631217,-0.096852,-0.092548,0.74646,-0.658963,-0.097455,-0.990749,0.094442,-0.221895,-0.965339,0.137419,-0.533445,-0.832605,0.149012,1.198917,0,0,0,G11
0.010097,1.178905,1.26257,0.47775,0.457618,0.388784,-0.785445,0.61451,-0.073844,-0.086464,0.771469,-0.630364,-0.085918,-0.990016,0.111744,-0.206339,-0.96904,0.135596,-0.532724,-0.83193,0.155231,1.222467,0,0,0,G11
0.010099,1.177526,1.257166,0.478355,0.461809,0.394622,-0.774622,0.63044,-0.050063,-0.091259,0.758142,-0.645672,-0.082362,-0.992672,0.088419,-0.22847,-0.966407,0.117723,-0.534663,-0.836367,0.120939,1.214407,0,0,0,G11
0,60.987995,44.736721,47.300045,58.74316,46.918152,-0.193025,0.570926,-0.797988,0.343597,-0.937615,-0.053097,0.116805,-0.99089,0.067034,-0.190679,-0.981651,-0.001534,-0.458571,-0.877621,0.139617,0,0,0,0,G12
0,66.333519,70.853134,73.02655,81.960732,66.811317,-0.465323,0.648916,-0.601982,-0.465594,-0.702536,-0.538205,-0.626062,-0.656402,-0.420931,-0.752973,-0.26378,-0.60287,-0.839562,-0.16936,-0.51619,0,0,0,0,G12
0,67.174667,59.262856,58.688522,67.435379,57.138641,-0.378774,0.569994,-0.729135,-0.254612,-0.836529,-0.485172,-0.459144,-0.815901,-0.351416,-0.650701,-0.542131,-0.531679,-0.766024,-0.453961,-0.455112,0,0,0,0,G12
0,59.885269,47.283623,50.426109,57.320698,47.371532,-0.287787,0.615638,-0.733599,0.29123,-0.951233,-0.101686,0.068629,-0.997275,0.027064,-0.229918,-0.973142,0.011492,-0.445574,-0.888533,0.10942,0,0,0,0,G12
0,59.933052,47.23914,50.327888,57.366917,47.413235,-0.287057,0.615709,-0.733826,0.290745,-0.951421,-0.101321,0.068257,-0.997272,0.028087,-0.229709,-0.973213,0.009468,-0.444909,-0.889021,0.108152,0,0,0,0,G12
0,57.322887,46.361885,49.223236,58.433632,46.461926,-0.211631,0.62147,-0.754313,0.321791,-0.94043,-0.109739,0.084992,-0.996235,0.017074,-0.192712,-0.981119,-0.016355,-0.459729,-0.878862,0.127477,0,0,0,0,G12
0,60.754589,44.836697,47.405468,58.741314,46.896801,-0.1898,0.566534,-0.801882,0.341231,-0.93835,-0.05532,0.115294,-0.991267,0.064011,-0.189892,-0.981805,-0.00044,-0.458909,-0.877078,0.141905,0,0,0,0,G12
0,60.376038,46.450714,48.887218,58.818398,48.441364,-0.203834,0.602319,-0.771792,0.308486,-0.943778,-0.118828,0.050981,-0.998109,0.034331,-0.226291,-0.973526,-0.032236,-0.420767,-0.904753,0.066163,0,0,0,0,G12
0,60.969582,46.719311,49.224964,58.260799,47.49892,-0.224762,0.59793,-0.769391,0.318268,-0.940242,-0.121036,0.09836,-0.994986,0.018096,-0.185302,-0.982548,-0.016213,-0.428808,-0.897395,0.103952,0,0,0,0,G12
0,63.809406,45.755535,48.718159,58.911076,47.942642,-0.280564,0.5873,-0.759185,0.308242,-0.949825,-0.053097,0.077375,-0.994471,0.071,-0.228457,-0.973537,0.005746,-0.477854,-0.870018,0.121341,0,0,0,0,G12
0,71.229576,58.914783,58.093445,46.335949,40.274662,-0.187331,0.484165,-0.854688,-0.155888,-0.894141,-0.419774,-0.448429,-0.847808,-0.283076,-0.438764,-0.890794,0.1182,-0.701784,-0.685032,0.195525,0,0,0,0,G13
0,68.675499,56.014992,53.694466,47.191387,44.155457,-0.05836,0.150917,-0.986822,-0.061815,-0.997881,0.020331,-0.268094,-0.951932,0.148158,-0.360603,-0.915252,0.179663,-0.571531,-0.804153,0.163374,0,0,0,0,G13
0,68.316254,55.970207,53.792679,47.334843,43.95327,-0.028998,0.136187,-0.990259,-0.063249,-0.997755,0.022025,-0.268597,-0.951786,0.148186,-0.362106,-0.915128,0.177258,-0.574565,-0.798622,0.179105,0,0,0,0,G13
0,71.23085,57.917934,56.24984,41.049683,37.04361,-0.270485,0.650842,-0.709396,-0.098284,-0.840077,-0.53349,-0.352138,-0.833004,-0.426735,-0.271437,-0.95386,0.128347,-0.601675,-0.775352,0.191875,0,0,0,0,G13
0,70.208206,58.079723,56.149529,40.741844,36.817909,-0.180597,0.508069,-0.84217,-0.141897,-0.872802,-0.466992,-0.393925,-0.848016,-0.354529,-0.296418,-0.928193,0.224932,-0.620758,-0.731724,0.281496,0,0,0,0,G13
0,71.618225,56.805614,54.555241,39.475525,35.450527,-0.207185,0.481486,-0.851613,-0.093905,-0.903867,-0.417381,-0.392676,-0.875759,-0.280805,-0.285372,-0.908426,0.305491,-0.60763,-0.708366,0.359172,0,0,0,0,G13
0,70.474747,56.889069,54.559734,39.755535,35.406029,-0.208653,0.464697,-0.860535,-0.105878,-0.907921,-0.405547,-0.400145,-0.876694,-0.267004,-0.297953,-0.899598,0.319291,-0.608237,-0.696941,0.379896,0,0,0,0,G13
0,70.426659,56.883957,54.560734,39.79044,35.404976,-0.210537,0.46266,-0.861173,-0.107016,-0.908691,-0.403519,-0.400101,-0.877498,-0.264417,-0.296048,-0.899221,0.322113,-0.606739,-0.696395,0.383278,0,0,0,0,G13
0,71.553284,57.244247,54.938553,40.113476,35.658108,-0.209186,0.453677,-0.866267,-0.109583,-0.904586,-0.411967,-0.401214,-0.875189,-0.270319,-0.29843,-0.9023,0.311116,-0.60629,-0.700672,0.376126,0,0,0,0,G13
0,71.460777,57.248737,54.91407,40.147888,35.662373,-0.208901,0.453703,-0.866322,-0.109024,-0.904684,-0.411899,-0.401074,-0.875559,-0.269325,-0.299507,-0.902655,0.309047,-0.606903,-0.700608,0.375257,0,0,0,0,G13
1,1,0.993057,1.005615,0.950684,0.906978,-0.894176,0.347202,-0.282665,-0.387021,-0.907443,0.163589,-0.485029,-0.831312,0.271417,-0.745973,-0.641453,0.179062,-0.836698,-0.503721,0.214946,0,0,0,0,G14
0,64.152191,59.202385,56.852024,50.97142,72.115486,-0.853113,0.302623,-0.424991,-0.538933,-0.84234,0.00373,-0.461993,-0.859762,0.217652,-0.510181,-0.810344,0.288199,-0.953045,-0.29708,-0.058725,0,0,0,0,G14
0,64.170387,59.201904,56.904972,51.023464,72.089684,-0.854163,0.30149,-0.423685,-0.538799,-0.842414,0.005871,-0.462482,-0.859125,0.219122,-0.51037,-0.809769,0.289477,-0.952852,-0.298195,-0.056142,0,0,0,0,G14
0,59.671177,59.197124,58.570728,54.971798,52.324547,-0.892223,0.344632,-0.291833,-0.470882,-0.873771,0.121628,-0.480793,-0.832614,0.274939,-0.69093,-0.686466,0.226672,-0.7856,-0.543321,0.296031,0,0,0,0,G14
1,1,0.992557,1.005075,0.950393,0.906446,-0.893803,0.348584,-0.282146,-0.387553,-0.907173,0.16383,-0.485327,-0.831066,0.271637,-0.746697,-0.640743,0.178581,-0.837424,-0.502806,0.214258,0,0,0,0,G14
1,1,0.99706,1.005312,0.955819,0.916299,-0.888424,0.370889,-0.27045,-0.409198,-0.90055,0.146852,-0.503626,-0.822884,0.263103,-0.756471,-0.629131,0.178734,-0.846529,-0.486497,0.216122,0,0,0,0,G14
1,1,0.998119,1.007196,0.959926,0.913392,-0.892361,0.360181,-0.271959,-0.398068,-0.900402,0.175549,-0.496051,-0.819419,0.287204,-0.764945,-0.617393,0.183536,-0.856215,-0.469352,0.215881,0,0,0,0,G14
1,1,0.997876,1.006878,0.959232,0.910566,-0.892958,0.358931,-0.271652,-0.396788,-0.900078,0.180051,-0.492733,-0.819648,0.292218,-0.764858,-0.616718,0.18615,-0.853586,-0.471732,0.221043,0,0,0,0,G14
1,1,0.989003,1.001597,0.949598,0.89828,-0.892545,0.358559,-0.273493,-0.395445,-0.904331,0.160649,-0.495306,-0.826837,0.266482,-0.759429,-0.628386,0.168521,-0.846334,-0.490189,0.208407,0,0,0,0,G14
1,1,0.984632,1.004556,0.947913,0.89582,-0.891699,0.355779,-0.27981,-0.396156,-0.904166,0.159827,-0.520013,-0.816214,0.251756,-0.75999,-0.628433,0.165794,-0.84503,-0.492876,0.207357,0,0,0,0,G14
1,0.626534,1,0.8012,0.72849,0.607385,-0.464257,-0.597982,-0.653363,-0.481297,-0.860332,-0.167875,0.109782,-0.863081,0.49299,0.038976,-0.841001,0.539628,-0.171461,-0.8128,0.556738,0,0,0,0,G15
1,0.582111,1,0.710846,0.648966,0.51723,-0.481224,-0.42775,-0.765149,-0.556255,-0.788787,-0.261525,0.373989,-0.789031,0.487403,0.261763,-0.760478,0.594267,0.001088,-0.713259,0.7009,0,0,0,0,G15
1,0.581934,1,0.729272,0.661669,0.528139,-0.518704,-0.412291,-0.748974,-0.59834,-0.747065,-0.289624,0.311315,-0.850755,0.423437,0.221879,-0.820411,0.526969,-0.042897,-0.769863,0.636766,0,0,0,0,G15
1,0.596632,1,0.741871,0.672329,0.541268,-0.490197,-0.484591,-0.724485,-0.589168,-0.76743,-0.252848,0.272343,-0.842461,0.464854,0.206295,-0.80905,0.550346,-0.073125,-0.759547,0.646329,0,0,0,0,G15
1,0.605547,1,0.743992,0.672138,0.541251,-0.481449,-0.490493,-0.726377,-0.587931,-0.769994,-0.247884,0.266034,-0.842585,0.46827,0.207701,-0.803613,0.557733,-0.07358,-0.754412,0.652264,0,0,0,0,G15
1,0.625197,1,0.751734,0.674341,0.543384,-0.455355,-0.504778,-0.733383,-0.583999,-0.773538,-0.246139,0.256777,-0.85334,0.453735,0.216013,-0.805039,0.552495,-0.064543,-0.756618,0.650664,0,0,0,0,G15
1,0.631327,1,0.775538,0.70823,0.587622,-0.465848,-0.556711,-0.687792,-0.488681,-0.849132,-0.200411,0.154196,-0.842269,0.516533,0.067111,-0.828068,0.556597,-0.17804,-0.789947,0.586758,0,0,0,0,G15
1,0.625972,1,0.785207,0.716262,0.596083,-0.495089,-0.538936,-0.681494,-0.488463,-0.849194,-0.200681,0.129639,-0.860969,0.491859,0.052897,-0.846458,0.529822,-0.184754,-0.807984,0.559489,0,0,0,0,G15
1,0.628864,1,0.793965,0.724485,0.6047,-0.503288,-0.521102,-0.689314,-0.476491,-0.856203,-0.199684,0.110683,-0.873764,0.473589,0.032432,-0.857669,0.513179,-0.20637,-0.820374,0.533289,0,0,0,0,G15
1,0.631316,1,0.794321,0.723222,0.602152,-0.485444,-0.551667,-0.678239,-0.473778,-0.860133,-0.188961,0.125201,-0.865949,0.484208,0.048396,-0.845914,0.531118,-0.191796,-0.809046,0.55557,0,0,0,0,G15
0.016456,1.006481,1.128624,0.453417,0.428624,0.440427,0.094729,-0.683797,-0.723497,0.43057,-0.870228,-0.239403,-0.455532,0.085671,0.886088,-0.577491,0.059443,0.814231,-0.606901,-0.031662,0.794147,0.716527,0,0,0,G16
0.015508,1.028709,1.124619,0.466329,0.450861,0.451114,0.081703,-0.682391,-0.726407,0.4237,-0.886449,-0.18624,-0.494846,0.080924,0.865205,-0.63538,0.035775,0.77137,-0.688467,-0.054749,0.723198,0.760091,0,0,0,G16
0.015458,1.029248,1.1253,0.464228,0.448453,0.44976,0.07955,-0.684178,-0.724964,0.429694,-0.884252,-0.182926,-0.495404,0.092404,0.863734,-0.640312,0.045831,0.766746,-0.689228,-0.045249,0.72313,0.762927,0,0,0,G16
0.015529,1.029432,1.122462,0.458995,0.445412,0.446451,0.086421,-0.682236,-0.726007,0.416796,-0.884146,-0.211112,-0.475534,0.086931,0.875392,-0.606893,0.060012,0.792515,-0.669675,-0.046054,0.741225,0.756694,0,0,0,G16
0.015701,1.024316,1.12362,0.441296,0.427698,0.434577,0.094326,-0.692605,-0.715123,0.418156,-0.883926,-0.209333,-0.496544,0.117526,0.860019,-0.604056,0.097297,0.79098,-0.679145,0.000502,0.734004,0.747454,0,0,0,G16
0.015625,1.021977,1.128281,0.457824,0.443049,0.441499,0.063344,-0.696437,-0.714817,0.411068,-0.881712,-0.231531,-0.447626,0.104309,0.888116,-0.575796,0.072058,0.814412,-0.649171,-0.030699,0.760023,0.753074,0,0,0,G16
0.015757,1.01866,1.129699,0.437194,0.424592,0.435342,0.057106,-0.680074,-0.730916,0.41659,-0.875664,-0.244265,-0.429,0.129283,0.894005,-0.569253,0.097088,0.81641,-0.630167,0.000282,0.77646,0.748668,0,0,0,G16
0.016052,1.012531,1.130497,0.445837,0.427436,0.437547,0.066937,-0.672198,-0.73734,0.428578,-0.867464,-0.25264,-0.42643,0.088124,0.900218,-0.58087,0.0479,0.812586,-0.627448,-0.037509,0.777755,0.736,0,0,0,G16
0.016295,1.013978,1.121663,0.458663,0.434833,0.444967,0.08556,-0.688636,-0.720042,0.400571,-0.886344,-0.232245,-0.43316,0.086191,0.897186,-0.60555,0.051773,0.794122,-0.623244,-0.04267,0.780862,0.717595,0,0,0,G16
0.016465,1.009035,1.124514,0.448969,0.42201,0.438197,0.086721,-0.68856,-0.719975,0.405361,-0.885072,-0.228758,-0.447279,0.112255,0.887322,-0.601268,0.086083,0.794397,-0.61581,-0.003723,0.787886,0.712477,0,0,0,G16
0.067101,0.616674,0.954221,1.048205,0.721838,0.606776,0.299871,0.233407,-0.924986,0.093606,0.834978,-0.542264,-0.049146,0.853803,-0.518272,-0.530448,-0.59783,-0.601019,-0.66239,-0.408825,-0.627775,0.098557,0,0,0,G17
0.067102,0.60798,0.95422,1.048205,0.727553,0.615147,0.291901,0.230672,-0.928215,0.075194,0.829766,-0.553022,-0.067396,0.847157,-0.52705,-0.534862,-0.586304,-0.608415,-0.653195,-0.389487,-0.649336,0.098555,0,0,0,G17
0.067094,0.616574,0.95423,1.048197,0.717227,0.608529,0.276017,0.309429,-0.909983,0.105437,0.854407,-0.508794,-0.038507,0.870373,-0.490885,-0.491119,-0.60323,-0.628423,-0.627327,-0.392161,-0.672808,0.098588,0,0,0,G17
0.067096,0.618473,0.954228,1.048199,0.718908,0.609187,0.276715,0.30324,-0.911852,0.103842,0.851139,-0.514567,-0.040052,0.867233,-0.49629,-0.494372,-0.600127,-0.628843,-0.62775,-0.39379,-0.671461,0.098581,0,0,0,G17
0.067097,0.617977,0.954226,1.0482,0.716801,0.608184,0.272928,0.294013,-0.916006,0.100892,0.846885,-0.522117,-0.042969,0.862937,-0.503482,-0.496253,-0.6141,-0.613689,-0.631025,-0.403376,-0.662643,0.098575,0,0,0,G17
0.067099,0.628018,0.954224,1.048202,0.709559,0.602526,0.267849,0.283396,-0.920839,0.10566,0.842684,-0.527939,-0.038262,0.859225,-0.510165,-0.492649,-0.645648,-0.583468,-0.636879,-0.424386,-0.643647,0.09857,0,0,0,G17
0.067099,0.627748,0.954224,1.048202,0.70899,0.602039,0.267168,0.283784,-0.920917,0.105572,0.842546,-0.528177,-0.038361,0.859049,-0.510454,-0.49256,-0.647862,-0.581084,-0.637322,-0.426241,-0.641981,0.098569,0,0,0,G17
0.067102,0.606142,0.95422,1.048206,0.723994,0.612942,0.283851,0.238593,-0.92871,0.068831,0.829456,-0.554316,-0.073927,0.845703,-0.528509,-0.529976,-0.605587,-0.593625,-0.652965,-0.405077,-0.63996,0.098553,0,0,0,G17
0.0671,0.620585,0.954222,1.048203,0.703418,0.602006,0.243652,0.281895,-0.927992,0.083071,0.829235,-0.552691,-0.061082,0.843041,-0.534369,-0.483274,-0.691273,-0.537204,-0.633001,-0.459941,-0.622707,0.098562,0,0,0,G17
0.067101,0.629168,0.954221,1.048204,0.706195,0.600955,0.25242,0.283179,-0.925253,0.091152,0.837665,-0.538524,-0.052893,0.852463,-0.520104,-0.487262,-0.670105,-0.559943,-0.636998,-0.446832,-0.628152,0.098559,0,0,0,G17
0,55.311577,51.678326,54.01897,42.309277,35.001247,0.055556,0.512725,-0.856754,-0.00688,-0.941704,-0.336373,-0.285195,-0.929315,-0.234602,-0.210838,-0.941528,0.262816,-0.501969,-0.789074,0.354104,0,0,0,0,G18
0,62.091904,55.596935,57.193836,49.622982,39.455246,-0.051463,0.541155,-0.839347,-0.20247,-0.975436,-0.086783,-0.289544,-0.955868,-0.049799,-0.394853,-0.910341,0.123974,-0.697726,-0.687966,0.199702,0,0,0,0,G18
0,63.457066,55.159584,56.961258,49.894753,39.897884,-0.0682,0.581002,-0.81104,-0.164803,-0.970739,-0.174661,-0.2782,-0.949084,-0.147796,-0.359689,-0.930486,0.06942,-0.673225,-0.725646,0.142148,0,0,0,0,G18
0,67.191811,57.834541,58.008251,39.550266,33.644794,0.029207,0.645323,-0.763352,-0.214765,-0.874621,-0.434643,-0.327238,-0.870434,-0.367778,-0.272864,-0.95589,0.108718,-0.58562,-0.78141,0.215516,0,0,0,0,G18
0,68.30265,58.532314,58.595833,38.696224,32.957169,0.010918,0.606684,-0.794868,-0.20269,-0.864638,-0.459692,-0.341737,-0.858454,-0.382457,-0.246053,-0.958113,0.146552,-0.562473,-0.781219,0.270778,0,0,0,0,G18
0,61.161263,58.2621,59.216122,38.980286,33.065617,0.007572,0.586875,-0.809642,-0.15178,-0.876285,-0.45726,-0.336455,-0.865695,-0.370635,-0.245048,-0.956392,0.15895,-0.567548,-0.772625,0.2845,0,0,0,0,G18
0,55.044102,51.311905,53.809578,40.843361,34.11235,0.094097,0.521765,-0.847884,-0.011235,-0.938776,-0.344344,-0.28203,-0.925058,-0.254414,-0.225105,-0.94242,0.247329,-0.519715,-0.78648,0.333686,0,0,0,0,G18
0,55.145691,51.95256,54.471619,43.366528,35.481915,0.073917,0.521687,-0.849929,-0.007777,-0.935078,-0.354357,-0.285823,-0.924159,-0.253448,-0.239434,-0.946006,0.218506,-0.534971,-0.785996,0.309866,0,0,0,0,G18
0,55.593521,52.100655,54.300037,43.902111,35.839931,0.056813,0.523797,-0.849946,-0.011029,-0.935507,-0.353137,-0.286022,-0.924335,-0.252579,-0.235012,-0.947581,0.216471,-0.533577,-0.787436,0.308611,0,0,0,0,G18
0,55.310768,51.547558,53.790199,42.16153,34.812576,0.052841,0.503757,-0.862228,-0.006066,-0.945162,-0.326545,-0.276082,-0.934538,-0.224539,-0.189021,-0.944041,0.270292,-0.493433,-0.787774,0.368695,0,0,0,0,G18
