% 1. Title: Leap Database
%
% 2. Sources :
% (a)Creator : NIH and Binghamton FRI 2016
% (b)Date : Fall 2016
%
@RELATION asd

@ATTRIBUTE fingerDirection1x NUMERIC
@ATTRIBUTE fingerDirection1y NUMERIC
@ATTRIBUTE fingerDirection1z NUMERIC
@ATTRIBUTE fingerDirection2x NUMERIC
@ATTRIBUTE fingerDirection2y NUMERIC
@ATTRIBUTE fingerDirection2z NUMERIC
@ATTRIBUTE fingerDirection3x NUMERIC
@ATTRIBUTE fingerDirection3y NUMERIC
@ATTRIBUTE fingerDirection3z NUMERIC
@ATTRIBUTE fingerDirection4x NUMERIC
@ATTRIBUTE fingerDirection4y NUMERIC
@ATTRIBUTE fingerDirection4z NUMERIC
@ATTRIBUTE fingerDirection5x NUMERIC
@ATTRIBUTE fingerDirection5y NUMERIC
@ATTRIBUTE fingerDirection5z NUMERIC
@ATTRIBUTE fingertip1x NUMERIC
@ATTRIBUTE fingertip1y NUMERIC
@ATTRIBUTE fingertip1z NUMERIC
@ATTRIBUTE fingertip2x NUMERIC
@ATTRIBUTE fingertip2y NUMERIC
@ATTRIBUTE fingertip2z NUMERIC
@ATTRIBUTE fingertip3x NUMERIC
@ATTRIBUTE fingertip3y NUMERIC
@ATTRIBUTE fingertip3z NUMERIC
@ATTRIBUTE fingertip4x NUMERIC
@ATTRIBUTE fingertip4y NUMERIC
@ATTRIBUTE fingertip4z NUMERIC
@ATTRIBUTE fingertip5x NUMERIC
@ATTRIBUTE fingertip5y NUMERIC
@ATTRIBUTE fingertip5z NUMERIC
@ATTRIBUTE stableFingertip1x NUMERIC
@ATTRIBUTE stableFingertip1y NUMERIC
@ATTRIBUTE stableFingertip1z NUMERIC
@ATTRIBUTE stableFingertip2x NUMERIC
@ATTRIBUTE stableFingertip2y NUMERIC
@ATTRIBUTE stableFingertip2z NUMERIC
@ATTRIBUTE stableFingertip3x NUMERIC
@ATTRIBUTE stableFingertip3y NUMERIC
@ATTRIBUTE stableFingertip3z NUMERIC
@ATTRIBUTE stableFingertip4x NUMERIC
@ATTRIBUTE stableFingertip4y NUMERIC
@ATTRIBUTE stableFingertip4z NUMERIC
@ATTRIBUTE stableFingertip5x NUMERIC
@ATTRIBUTE stableFingertip5y NUMERIC
@ATTRIBUTE stableFingertip5z NUMERIC
@ATTRIBUTE extendedFinger1 NUMERIC
@ATTRIBUTE extendedFinger2 NUMERIC
@ATTRIBUTE extendedFinger3 NUMERIC
@ATTRIBUTE extendedFinger4 NUMERIC
@ATTRIBUTE extendedFinger5 NUMERIC
@ATTRIBUTE pinchStrength NUMERIC
@ATTRIBUTE grabStrength NUMERIC
@ATTRIBUTE palmPositionX NUMERIC
@ATTRIBUTE palmPositionY NUMERIC
@ATTRIBUTE palmPositionZ NUMERIC
@ATTRIBUTE stablePalmPositionX NUMERIC
@ATTRIBUTE stablePalmPositionY NUMERIC
@ATTRIBUTE stablePalmPositionZ NUMERIC
@ATTRIBUTE scaleFactor NUMERIC
@ATTRIBUTE frontMostFinger NUMERIC
@ATTRIBUTE class {G01,G02,G03,G04,G05,G06,G07,G08,G09,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25}

@DATA
0.0703709, -0.178218, -0.981471, -0.171108, 0.212022, -0.962169, 0.0550072, 0.0207147, -0.998271, -0.198196, 0.0364138, -0.979486, -0.585732, -0.810462, 0.00834305, -3.67895, 103.768, 10.7877, -34.3106, 170.706, -38.0315, 5.37567, 154.019, -55.2248, 4.09902, 148.98, -47.9714, 3.65836, 87.1541, 22.6269, -7.85089, 110.094, 15.8072, -44.2126, 186.369, -23.4133, 2.48066, 158.101, -49.8123, 2.87596, 152.125, -43.2836, -2.1022, 99.0553, 24.6226, 0, 1, 1, 1, 0, 1, 0, 3.97469, 138.053, 55.429, -0.768729, 146.646, 58.6931, 1.47336, 2, G11
-0.0979531, -0.108245, -0.989287, -0.170419, 0.210838, -0.962551, 0.0575385, 0.0198021, -0.998147, -0.192967, 0.0296281, -0.980758, -0.570103, -0.821554, -0.00555464, -17.6779, 112.335, 12.4985, -35.6393, 171.755, -35.135, 4.20259, 155.402, -52.406, 3.24571, 150.188, -45.3037, 4.14962, 89.3664, 24.7198, -12.9692, 111.288, 16.5646, -43.5161, 185.339, -24.0828, 3.80999, 156.665, -50.0746, 3.46246, 151.416, -43.3357, -1.75435, 98.6968, 24.5139, 0, 1, 1, 1, 0, 0.759358, 0, 3.04071, 140.237, 58.5292, -0.585465, 146.333, 58.6031, 1.44837, 2, G11
-0.0568705, -0.15053, -0.986968, -0.162905, 0.20561, -0.96498, 0.0540865, 0.00473638, -0.998525, -0.200584, 0.00271797, -0.979673, -0.556011, -0.830898, -0.0214503, -14.917, 108.877, 13.6618, -36.7028, 170.392, -34.9995, 2.24797, 153.473, -52.1772, 1.07805, 147.753, -44.9577, 3.96092, 89.606, 24.1633, -15.3607, 111.55, 17.5674, -42.853, 183.991, -24.7257, 3.27509, 155.872, -49.3482, 3.06986, 150.641, -42.5824, -1.21702, 98.2318, 24.3683, 0, 1, 1, 1, 0, 0.86869, 0, 1.71106, 140.082, 58.9793, -0.323462, 145.634, 58.6549, 1.43604, 2, G11
-0.00820434, -0.179956, -0.98364, -0.157221, 0.200305, -0.967036, 0.0589789, 0.00400299, -0.998251, -0.198623, -0.00318553, -0.980071, -0.549528, -0.835464, 0.00430389, -7.71195, 104.129, 14.8971, -36.1738, 168.728, -35.9104, 2.77196, 152.304, -52.8349, 1.36043, 146.305, -45.6163, 4.43268, 88.4915, 24.8718, -13.1372, 109.416, 18.2258, -42.2686, 182.76, -25.3098, 3.17513, 155.478, -49.2386, 2.95431, 150.035, -42.3884, -0.772903, 97.8366, 24.2811, 0, 1, 1, 1, 0, 1, 0, 1.87095, 139.167, 58.3602, -0.189564, 145.268, 58.6514, 1.45349, 2, G11
-0.637445, 0.129428, -0.759547, 0.0982749, 0.0566858, -0.993544, 0.186756, -0.0283631, -0.981997, -0.431197, -0.733237, 0.525769, -0.599926, -0.6481, 0.4691, -57.9406, 132.403, 23.9513, 10.0252, 143.946, -57.0893, 40.2605, 134.034, -66.8844, 6.22742, 62.9028, 45.3371, 21.1542, 72.4109, 45.2593, -54.5968, 138.055, 28.9944, 5.92814, 150.397, -50.7998, 38.9075, 135.537, -62.4608, 5.3531, 75.2478, 31.0393, 21.5562, 84.31, 35.1845, 1, 1, 1, 0, 0, 0, 0, 23.9545, 126.947, 44.5154, 21.4028, 136.771, 49.2719, 2.1369, 2, G12
-0.648554, 0.138856, -0.748396, 0.0999098, 0.0590853, -0.993241, 0.1923, -0.0398627, -0.980526, -0.419315, -0.728377, 0.541887, -0.578603, -0.646088, 0.497784, -61.9129, 133.25, 20.8176, 7.40597, 142.79, -61.6728, 38.0586, 132.017, -71.2379, 4.74, 62.141, 42.5056, 19.6803, 71.9174, 43.1104, -54.7882, 136.473, 28.2118, 5.92814, 150.397, -50.7998, 39.1129, 134.733, -63.0568, 5.4534, 74.7306, 31.5227, 21.6579, 83.5352, 35.6702, 1, 1, 1, 0, 0, 0, 0, 21.3039, 126.325, 40.1762, 21.5094, 136.368, 49.0664, 2.16834, 2, G12
-0.629064, 0.131334, -0.766179, 0.109705, 0.0412047, -0.99311, 0.202082, -0.0507291, -0.978054, -0.430936, -0.713575, 0.552363, -0.592426, -0.631727, 0.499953, -60.715, 133.176, 18.939, 8.41574, 141.457, -61.9108, 39.1347, 130.873, -71.0124, 3.96748, 62.5783, 43.7147, 18.8925, 72.142, 43.8666, -54.8203, 136.379, 28.0823, 5.92814, 150.397, -50.7998, 39.0263, 134.537, -63.3699, 5.45995, 74.3866, 31.7737, 21.6382, 83.2273, 35.8039, 1, 1, 1, 0, 0, 0, 0, 21.1684, 126.369, 40.2678, 21.5094, 136.368, 49.0664, 2.15928, 2, G12
-0.638471, 0.133086, -0.758052, 0.0997206, 0.0301116, -0.99456, 0.196712, -0.0535582, -0.978997, -0.425237, -0.715391, 0.554427, -0.581699, -0.639255, 0.502971, -61.227, 132.206, 21.37, 7.52724, 139.05, -60.5831, 38.5651, 129.205, -69.7579, 4.47639, 61.1127, 45.1869, 19.5445, 70.6565, 45.2593, -54.849, 136.298, 28.0055, 5.92814, 150.397, -50.7998, 38.931, 134.097, -63.6283, 5.47096, 74.0505, 32.0873, 21.6251, 82.7999, 36.0695, 1, 1, 1, 0, 0, 0, 0, 21.2803, 125.058, 41.6444, 21.5094, 136.368, 49.0664, 2.16287, 2, G12
-0.628524, 0.0822126, -0.773433, 0.0997525, -0.0106149, -0.994956, 0.187124, -0.105457, -0.976659, -0.43005, -0.687766, 0.584837, -0.580539, -0.619368, 0.528544, -57.8348, 131.346, 20.0328, 9.34146, 136.001, -61.129, 39.4981, 124.555, -70.1337, 5.82468, 62.5413, 47.6065, 21.228, 71.7784, 47.0444, -54.8397, 135.931, 27.5799, 5.92814, 150.397, -50.7998, 38.8196, 132.702, -64.292, 5.5455, 73.2324, 32.9588, 21.6923, 81.4513, 37.0034, 1, 1, 1, 0, 0, 0, 0, 23.2148, 126.282, 41.4835, 21.5094, 136.368, 49.0664, 2.14485, 2, G12
-0.641123, 0.055421, -0.765434, 0.0744985, -0.0502527, -0.995954, 0.168803, -0.124023, -0.977816, -0.424011, -0.689892, 0.58674, -0.570064, -0.61467, 0.545168, -55.4276, 125.117, 23.16, 9.51065, 127.711, -59.2733, 40.0225, 117.732, -68.5885, 8.24452, 57.4222, 49.2823, 23.8027, 66.92, 49.5094, -53.6522, 132.551, 26.4767, 9.61629, 130.813, -55.0896, 39.8481, 121.231, -64.5313, 6.13283, 70.3626, 35.4672, 22.4308, 78.016, 39.1038, 1, 1, 1, 0, 0, 0, 0, 25.7885, 121.56, 43.2566, 22.7194, 132.154, 47.4244, 2.12379, 2, G12
-0.647718, 0.055766, -0.759837, 0.0668181, -0.0478925, -0.996615, 0.161706, -0.115883, -0.980011, -0.39211, -0.671119, 0.629165, -0.54347, -0.607267, 0.57954, -59.1191, 126.338, 23.1763, 4.81418, 129.365, -59.7428, 35.3452, 120.401, -69.4262, 6.37202, 60.0967, 52.1978, 21.4999, 69.471, 50.776, -53.631, 130.976, 26.2647, 7.40849, 129.727, -55.587, 37.6656, 120.65, -64.9456, 6.25614, 69.8399, 36.187, 22.6597, 76.9493, 40.2306, 1, 1, 1, 0, 0, 0, 0, 22.1635, 123.42, 42.5727, 22.9599, 129.556, 46.1587, 2.14882, 2, G12
-0.625235, 0.0385435, -0.779484, 0.0697717, -0.0740879, -0.994808, 0.165842, -0.121342, -0.978659, -0.419138, -0.693704, 0.585745, -0.569322, -0.617668, 0.542549, -56.7068, 123.036, 22.3714, 5.98155, 125.584, -58.5846, 36.5954, 117.784, -68.1111, 5.55897, 57.0555, 49.6948, 20.9695, 66.695, 49.7752, -53.665, 129.943, 26.0931, 6.82661, 129.315, -55.5451, 37.2615, 120.593, -64.9336, 6.30489, 69.3103, 36.8843, 22.6667, 76.313, 40.8951, 1, 1, 1, 0, 0, 0, 0, 22.7578, 121.334, 43.7932, 22.9015, 129.031, 45.9207, 2.10946, 2, G12
-0.596546, -0.00154305, -0.802578, 0.0574925, -0.107364, -0.992556, 0.15478, -0.146531, -0.977022, -0.451691, -0.729679, 0.513366, -0.594042, -0.656949, 0.464253, -52.2627, 117.126, 19.2864, 6.42324, 119.492, -59.2979, 36.9102, 111.425, -68.9415, 5.01066, 51.7701, 42.7157, 21.213, 61.2328, 43.805, -52.3625, 125.761, 25.3127, 6.36, 125.215, -54.8472, 36.7279, 117.452, -64.3214, 6.3276, 68.3669, 37.395, 22.6895, 75.0582, 41.4024, 1, 1, 1, 0, 0, 0, 0, 24.0753, 117.731, 42.9611, 23.0895, 126.213, 45.4675, 2.01852, 2, G12
-0.578786, -0.0205004, -0.815222, 0.0784811, -0.13058, -0.988327, 0.17512, -0.17022, -0.969721, -0.467126, -0.726112, 0.504534, -0.609898, -0.650953, 0.451978, -47.2724, 114.273, 19.0827, 13.0455, 114.791, -58.3007, 43.6873, 106.343, -67.0879, 9.10108, 49.0004, 44.1191, 25.3106, 58.598, 45.6766, -51.0273, 123.596, 24.7195, 9.65545, 119.488, -54.8047, 39.921, 111.366, -63.7834, 6.50816, 67.5027, 37.6112, 22.9949, 73.9263, 41.5401, 1, 1, 1, 0, 0, 0, 0, 28.4792, 115.348, 44.3317, 24.4375, 122.966, 45.054, 2.01324, 2, G12
-0.5979, -0.369636, -0.711256, 0.178758, -0.477446, 0.860286, 0.320995, -0.475894, 0.818833, 0.469319, -0.513213, 0.718576, 0.562851, -0.462058, 0.685348, -11.3414, 97.165, -32.4298, 9.66334, 110.732, -2.00047, 0.762947, 105.263, 3.68081, -12.3433, 104.179, 9.36928, -27.1591, 109.384, 15.8832, -8.87656, 98.4409, -29.4404, 5.31398, 105.436, -6.20531, -6.80652, 97.7695, -2.04232, -21.0136, 98.292, 6.21361, -32.8655, 106.642, 16.563, 0, 0, 0, 0, 0, 0.787251, 1, -12.5441, 142.916, 7.82552, -8.1456, 132.426, 6.28938, 0.907831, 0, G13
-0.693987, -0.433117, -0.575145, 0.213857, -0.377725, 0.900882, 0.384405, -0.356016, 0.851754, 0.509794, -0.460538, 0.726646, 0.585663, -0.440885, 0.680161, -17.2317, 85.7343, -26.0824, 14.3128, 109.868, 1.07063, 7.50708, 104.609, 7.47297, -6.98665, 101.199, 9.9767, -22.5135, 104.551, 15.6449, -9.83328, 95.4739, -27.4096, 7.30379, 107.13, -5.55843, -3.39156, 100.103, -0.714018, -16.7969, 100.128, 6.23532, -30.1229, 106.843, 14.9848, 0, 0, 0, 0, 0, 0.730841, 1, -9.46482, 138.635, 7.09637, -8.89975, 135.252, 6.81829, 0.922537, 0, G13
-0.698442, -0.442385, -0.562561, 0.249186, -0.345949, 0.904558, 0.399256, -0.314281, 0.861291, 0.525941, -0.415053, 0.742372, 0.59267, -0.402491, 0.69767, -17.6797, 83.5147, -27.5021, 15.8587, 110.08, 0.910054, 9.07844, 105.023, 8.24634, -5.20938, 101.468, 10.8377, -20.8854, 104.124, 16.3382, -11.5483, 91.8148, -25.8668, 8.30912, 107.384, -5.14087, -2.05572, 100.539, -0.129231, -15.2217, 100.161, 6.234, -28.8594, 106.277, 14.5099, 0, 0, 0, 0, 0, 0.645111, 1, -8.84695, 137.949, 5.96702, -8.91812, 135.406, 6.81144, 0.962801, 0, G13
-0.71558, -0.434601, -0.546871, 0.274977, -0.380128, 0.883114, 0.422663, -0.349172, 0.836322, 0.533025, -0.419698, 0.734668, 0.597987, -0.403096, 0.692767, -13.5127, 80.0965, -30.3961, 20.1741, 104.116, -0.357026, 13.7153, 99.0946, 7.00938, -1.54159, 97.7602, 9.88427, -17.0315, 100.817, 15.8462, -11.2405, 90.4089, -26.2483, 10.7549, 107.164, -4.73397, 1.45987, 100.79, 0.8621, -12.8157, 99.9853, 6.31094, -26.6482, 105.404, 14.0671, 0, 0, 0, 0, 0, 0.612608, 1, -4.75227, 134.343, 4.79133, -8.36625, 135.585, 6.52375, 0.983656, 0, G13
-0.557411, -0.335791, -0.759301, 0.276066, -0.400123, 0.873893, 0.417816, -0.37969, 0.825388, 0.522248, -0.42712, 0.738123, 0.587226, -0.40857, 0.698739, 1.01236, 91.9262, -43.9738, 20.7184, 102.546, -0.772418, 13.8056, 97.3539, 6.12388, -1.65444, 97.3816, 9.72891, -17.1202, 100.87, 15.7503, -6.10087, 89.0409, -30.8797, 13.1104, 105.901, -4.58526, 4.66969, 99.7542, 1.38596, -10.6223, 99.1908, 6.23004, -24.374, 103.911, 13.591, 0, 0, 0, 0, 0, 0.546496, 1, -4.21054, 134.2, 4.57667, -7.57626, 135.214, 6.11797, 1.0397, 0, G13
-0.547509, -0.285427, -0.786616, 0.272105, -0.416537, 0.867442, 0.401332, -0.405519, 0.821271, 0.509188, -0.430712, 0.745127, 0.577237, -0.416142, 0.702584, -2.06279, 91.4843, -42.8513, 20.5546, 96.9248, -0.559741, 13.1463, 91.8647, 6.38636, -2.37566, 94.0369, 10.0333, -17.6551, 98.1557, 15.92, -0.666367, 92.0498, -36.5983, 14.7193, 103.965, -4.51112, 6.47976, 98.0972, 1.59837, -9.17927, 98.1673, 6.21551, -23.3746, 102.921, 13.3782, 0, 0, 0, 0, 0, 0.548998, 1, -3.69055, 130.861, 4.15641, -6.80063, 134.521, 5.73277, 1.05434, 0, G13
-0.549513, -0.281934, -0.786479, 0.272146, -0.426774, 0.862439, 0.39625, -0.426241, 0.813206, 0.504598, -0.429004, 0.749224, 0.573313, -0.41604, 0.705849, -2.9655, 90.7605, -41.5065, 20.9799, 95.2403, -0.0725694, 13.4052, 89.8561, 6.51595, -2.32796, 93.5246, 10.2329, -17.5877, 97.7632, 16.0127, -0.565311, 92.1103, -36.7438, 15.1805, 103.202, -4.44762, 7.10466, 97.2207, 1.71281, -8.909, 97.9104, 6.22453, -23.0319, 102.499, 13.3089, 0, 0, 0, 0, 0, 0.55066, 1, -3.37702, 130.291, 4.08644, -6.51545, 134.171, 5.58978, 1.05035, 0, G13
-0.508373, -0.26202, -0.820306, 0.255605, -0.415151, 0.873107, 0.372183, -0.406245, 0.834532, 0.489283, -0.426276, 0.760849, 0.557927, -0.418133, 0.716856, -1.16393, 89.1656, -39.111, 25.1327, 94.9017, 1.03675, 17.2089, 89.9712, 8.22378, 1.76313, 93.0172, 11.0334, -13.627, 97.3014, 16.3532, -0.248557, 92.0307, -36.7991, 16.8252, 101.18, -4.13503, 8.49247, 95.575, 2.00042, -7.40294, 96.8117, 6.34904, -21.6044, 101.307, 13.1726, 0, 0, 0, 0, 0, 0.53867, 1, 0.996093, 129.669, 4.47594, -5.14091, 133.182, 5.28978, 1.0412, 0, G13
-0.552205, -0.260031, -0.79212, 0.209608, -0.413131, 0.886221, 0.341225, -0.397229, 0.851924, 0.452947, -0.431307, 0.780265, 0.519908, -0.425103, 0.740934, -3.11618, 91.5125, -33.5829, 24.284, 95.625, 2.91561, 16.3957, 91.1703, 10.1097, 0.765115, 93.7833, 12.706, -14.7693, 98.3314, 17.6161, -0.200345, 92.0217, -36.7513, 17.1599, 100.878, -4.04386, 8.77667, 95.3574, 2.11263, -7.03862, 96.5972, 6.41078, -21.1049, 100.969, 13.1837, 0, 0, 0, 0, 0, 0.596638, 1, 1.07717, 130.297, 6.22464, -5.04315, 133.127, 5.28109, 1.00229, 0, G13
-0.563327, -0.258127, -0.784877, 0.18633, -0.411711, 0.892062, 0.283334, -0.430034, 0.8572, 0.414886, -0.45983, 0.785128, 0.486885, -0.436831, 0.756387, -0.610227, 92.7571, -32.7852, 21.4732, 93.7308, 3.61258, 11.3497, 89.6661, 9.82588, -2.22847, 92.6402, 15.0783, -17.308, 99.8454, 20.1673, -0.01624, 92.1724, -36.3732, 17.5014, 100.222, -3.69561, 9.25807, 94.3137, 2.71955, -6.69274, 96.237, 6.76979, -20.7805, 100.782, 13.451, 0, 0, 0, 0, 0, 0.682645, 1, 0.877373, 130.476, 7.66141, -4.98484, 133.102, 5.29901, 0.994878, 0, G13
-0.811113, -0.270596, -0.518531, 0.341068, -0.765151, 0.546092, 0.476813, -0.737077, 0.478923, 0.586209, -0.65184, 0.481106, 0.658568, -0.500293, 0.562134, -15.479, 82.0294, -9.9278, 16.9526, 99.1179, -1.0036, 9.13758, 93.0786, 5.85297, 0.685073, 92.0974, 22.8395, -9.11653, 97.1296, 39.2539, -10.525, 84.9585, -17.2116, 12.1761, 94.1219, -7.22303, 3.95566, 87.2117, -1.81259, 1.87882, 91.3437, 27.6413, -11.902, 95.9262, 35.5718, 0, 0, 0, 0, 0, 0.974549, 1, 3.19412, 130.439, 27.3634, 3.48553, 127.639, 24.5411, 0.995192, 0, G14
-0.810261, -0.331617, -0.483225, 0.387382, -0.7277, 0.566028, 0.500319, -0.701248, 0.50787, 0.579396, -0.691318, 0.431718, 0.667292, -0.61649, 0.417925, -11.5373, 82.4754, -5.90805, 22.3101, 102.369, 1.46958, 14.0935, 95.7084, 8.50089, 2.52829, 93.8511, 20.7632, -9.1375, 98.511, 33.6198, -9.94472, 84.6135, -14.8839, 13.5058, 95.5776, -6.6927, 5.18087, 88.7182, -1.03324, 1.55931, 91.7944, 25.4893, -11.7464, 96.1082, 35.0951, 0, 0, 0, 0, 0, 0.950638, 1, 6.08756, 133.246, 29.1933, 3.87009, 128.465, 25.3164, 0.8808, 0, G14
-0.81714, -0.332086, -0.47117, 0.41233, -0.703135, 0.579296, 0.521481, -0.680703, 0.514491, 0.612927, -0.599255, 0.514989, 0.684369, -0.573612, 0.450121, -13.7918, 83.6286, -5.33956, 21.4505, 102.703, 3.29682, 13.1192, 96.3214, 9.80304, 3.84231, 95.0436, 26.3041, -9.835, 98.7258, 35.6632, -9.68102, 84.5902, -13.3791, 13.7577, 95.8785, -6.44338, 5.35041, 88.9281, -0.844972, 1.53529, 91.8437, 25.33, -11.7246, 96.2502, 34.8686, 0, 0, 0, 0, 0, 0.923859, 1, 4.01301, 133.229, 29.7992, 4.03402, 129.284, 26.0305, 0.924519, 0, G14
-0.810834, -0.357929, -0.463072, 0.414047, -0.756551, 0.506158, 0.529183, -0.708731, 0.466546, 0.626341, -0.586406, 0.513639, 0.692212, -0.560913, 0.454113, -15.2468, 80.7295, -4.93242, 18.925, 101.64, -0.385963, 11.2502, 95.0545, 7.16821, 2.96654, 94.3527, 26.1639, -10.8729, 97.6864, 35.7048, -9.72406, 84.5011, -12.5731, 13.7951, 95.9253, -6.4032, 5.37566, 88.9644, -0.815113, 1.52811, 91.9203, 25.254, -11.7523, 96.3309, 34.7696, 0, 0, 0, 0, 0, 0.939965, 1, 2.34248, 132.488, 29.6893, 3.93913, 129.839, 26.5927, 0.94742, 0, G14
-0.796237, -0.355116, -0.489795, 0.412965, -0.699198, 0.583593, 0.523458, -0.663369, 0.534727, 0.624461, -0.461603, 0.630056, 0.682832, -0.435845, 0.586327, -14.8546, 80.6286, -5.17486, 17.2484, 100.175, 1.82505, 9.36137, 94.0664, 9.64743, 3.64465, 95.3591, 32.9443, -10.2414, 98.6748, 41.5251, -9.79918, 84.375, -12.0223, 14.0453, 96.4922, -6.09268, 5.64673, 89.4783, -0.406287, 1.52822, 91.9352, 25.2521, -11.7612, 96.3608, 34.7573, 0, 0, 0, 0, 0, 0.97235, 1, 0.563627, 131.98, 28.4337, 3.61869, 130.115, 26.9481, 1.01373, 0, G14
-0.800286, -0.310517, -0.512953, 0.38049, -0.681346, 0.625296, 0.497183, -0.660439, 0.562698, 0.576895, -0.644226, 0.502161, 0.662568, -0.557717, 0.499956, -15.434, 84.1129, -5.25184, 16.6062, 101.632, 4.87249, 8.48813, 96.1185, 12.341, -2.07369, 94.9212, 25.8613, -13.4193, 100.765, 38.5835, -10.01, 84.419, -11.0719, 14.0624, 96.5589, -5.99324, 5.68757, 89.6776, -0.12692, 1.4635, 92.0455, 25.3408, -11.8292, 96.5497, 34.9783, 0, 0, 0, 0, 0, 0.958023, 1, 1.09317, 134.295, 29.2658, 3.43732, 130.31, 27.048, 0.909168, 0, G14
-0.823234, -0.325509, -0.465113, 0.365408, -0.694702, 0.619569, 0.491887, -0.675473, 0.549348, 0.561899, -0.68258, 0.467284, 0.661946, -0.590418, 0.461772, -17.1701, 83.5512, -0.0653804, 16.5014, 101.449, 5.33429, 8.70455, 95.7261, 12.5905, -2.83987, 94.6506, 24.6764, -13.8624, 101.235, 37.7278, -10.0479, 84.4461, -10.8601, 14.075, 96.6405, -5.86361, 5.70297, 89.7736, 0.0132778, 1.25587, 92.1458, 25.2278, -11.9636, 96.7069, 34.9783, 0, 0, 0, 0, 0, 0.970537, 1, 1.41411, 135.15, 29.8848, 3.2638, 130.696, 27.2789, 0.86572, 0, G14
-0.688491, -0.162199, -0.706874, 0.305274, -0.663073, 0.683478, 0.45561, -0.690176, 0.562207, 0.525706, -0.678613, 0.51295, 0.635414, -0.599669, 0.486463, -7.13316, 97.4993, -9.38765, 15.7682, 98.4828, 9.39712, 7.84321, 93.3731, 14.0414, -2.77038, 93.7016, 27.9469, -13.8678, 102.114, 39.3438, -5.58537, 92.1216, -9.74615, 14.0937, 96.7611, -5.61302, 5.78353, 90.1827, 0.755518, 1.00203, 92.244, 25.0828, -12.1284, 96.929, 34.9906, 0, 0, 0, 0, 0, 1, 1, 2.34819, 135.322, 29.4299, 3.20022, 130.882, 27.3909, 0.890368, 0, G14
-0.724219, -0.136964, -0.675831, 0.304551, -0.627986, 0.716158, 0.422121, -0.70257, 0.572896, 0.489225, -0.70287, 0.516365, 0.620171, -0.602212, 0.502721, -6.18104, 100.683, -13.6753, 16.59, 95.7936, 11.3682, 7.32669, 89.975, 14.3009, -3.74641, 91.3764, 27.3882, -13.7499, 101.495, 39.3354, -2.63803, 99.1576, -8.9915, 14.0422, 96.6435, -3.8387, 5.53969, 90.4804, 3.48134, 0.226243, 92.2522, 25.0058, -13.035, 97.8671, 35.1858, 0, 0, 0, 0, 0, 0.889203, 1, 2.9582, 134.455, 28.3425, 3.04043, 131.584, 27.5133, 0.936013, 0, G14
-0.715722, -0.0825583, -0.693489, 0.26876, -0.675277, 0.686854, 0.397749, -0.722454, 0.565558, 0.468061, -0.71922, 0.513461, 0.604076, -0.620649, 0.499886, -4.09938, 106.424, -15.0667, 15.8611, 95.9501, 9.91036, 7.41999, 90.7225, 14.3137, -3.25746, 92.465, 27.6809, -12.9968, 103.382, 39.3358, -2.25263, 100.265, -9.74195, 14.0721, 96.5866, -3.15661, 5.50178, 90.4951, 4.22742, -0.150242, 92.2512, 24.9489, -13.3145, 98.4228, 35.2965, 0, 0, 0, 0, 0, 0.887628, 1, 4.10196, 136.454, 28.0852, 3.09357, 131.953, 27.5651, 0.957545, 0, G14
-0.573972, 0.346219, -0.742084, 0.218116, -0.77764, 0.589663, 0.313563, -0.785926, 0.532915, 0.392398, -0.811623, 0.432773, 0.477089, -0.788959, 0.387207, -21.9132, 119.317, -25.8015, -5.88938, 94.3643, 11.983, -10.4733, 93.4051, 24.3022, -13.9695, 98.2593, 38.7106, -18.1592, 110.295, 51.3561, -11.9961, 114.814, -24.0584, -2.04106, 93.5401, 2.39014, -8.27319, 93.3385, 13.6676, -11.8723, 98.31, 27.0051, -15.008, 110.667, 38.494, 0, 0, 0, 0, 0, 0.525444, 1, 3.96386, 132.105, 30.9214, 11.4908, 129.206, 27.3083, 1.19463, 0, G15
-0.569951, 0.340623, -0.747752, 0.219263, -0.773336, 0.594875, 0.311531, -0.780025, 0.542688, 0.378298, -0.819143, 0.431155, 0.470206, -0.796329, 0.380482, -21.6398, 119.257, -25.6737, -5.57611, 94.651, 12.689, -10.2775, 93.899, 25.1451, -14.4781, 98.7112, 38.8566, -18.2665, 110.722, 51.4913, -12.1518, 114.887, -24.0527, -2.04914, 93.5429, 2.40017, -8.27952, 93.3404, 13.6785, -12.428, 98.4454, 27.952, -15.2734, 110.701, 38.9548, 0, 0, 0, 0, 0, 0.519491, 1, 4.21246, 132.425, 31.3948, 11.4233, 129.233, 27.3421, 1.19099, 0, G15
-0.581697, 0.339265, -0.739275, 0.260629, -0.749837, 0.608126, 0.343356, -0.749989, 0.565352, 0.445029, -0.765104, 0.465366, 0.502102, -0.773064, 0.38764, -22.2932, 121.299, -25.092, -4.82751, 96.8239, 14.1926, -9.56395, 95.9674, 27.2481, -12.0374, 100.712, 41.8189, -18.1169, 112.098, 52.6776, -12.4906, 115.155, -23.9806, -2.41159, 93.7939, 2.94391, -8.51016, 93.5061, 14.1683, -12.9461, 98.7343, 29.0184, -15.7672, 110.861, 39.8689, 0, 0, 0, 0, 0, 0.490452, 1, 3.16037, 134.254, 32.0474, 10.7054, 129.669, 27.7807, 1.20858, 0, G15
